date,team,elo
2003-03-01,Chile,1414.0
2003-04-01,Chile,1424.5
2003-05-01,Chile,1425.8
2003-06-01,Chile,1423.7
2003-07-01,Chile,1415.9
2003-08-01,Chile,1432.9
2003-09-01,Chile,1420.8
2003-10-01,Chile,1414.3
2003-11-01,Chile,1432.1
2003-12-01,Chile,1436.3
2004-01-01,Chile,1438.3
2004-02-01,Chile,1415.1
2004-03-01,Chile,1439.9
2004-04-01,Chile,1421.3
2004-05-01,Chile,1419.8
2004-06-01,Chile,1428.0
2004-07-01,Chile,1422.9
2004-08-01,Chile,1420.5
2004-09-01,Chile,1421.7
2004-10-01,Chile,1426.4
2004-11-01,Chile,1422.0
2004-12-01,Chile,1431.3
2005-01-01,Chile,1427.8
2005-02-01,Chile,1422.3
2005-03-01,Chile,1419.5
2005-04-01,Chile,1432.6
2005-05-01,Chile,1430.1
2005-06-01,Chile,1432.5
2005-07-01,Chile,1429.8
2005-08-01,Chile,1432.7
2005-09-01,Chile,1423.6
2005-10-01,Chile,1427.7
2005-11-01,Chile,1442.2
2005-12-01,Chile,1431.4
2006-01-01,Chile,1441.8
2006-02-01,Chile,1422.5
2006-03-01,Chile,1429.0
2006-04-01,Chile,1426.7
2006-05-01,Chile,1423.4
2006-06-01,Chile,1432.6
2006-07-01,Chile,1429.3
2006-08-01,Chile,1431.5
2006-09-01,Chile,1433.7
2006-10-01,Chile,1429.8
2006-11-01,Chile,1436.7
2006-12-01,Chile,1440.4
2007-01-01,Chile,1422.2
2007-02-01,Chile,1433.2
2007-03-01,Chile,1443.4
2007-04-01,Chile,1431.3
2007-05-01,Chile,1449.4
2007-06-01,Chile,1449.8
2007-07-01,Chile,1428.8
2007-08-01,Chile,1433.6
2007-09-01,Chile,1439.8
2007-10-01,Chile,1449.6
2007-11-01,Chile,1440.7
2007-12-01,Chile,1439.3
2008-01-01,Chile,1442.7
2008-02-01,Chile,1444.5
2008-03-01,Chile,1441.0
2008-04-01,Chile,1441.0
2008-05-01,Chile,1439.4
2008-06-01,Chile,1440.4
2008-07-01,Chile,1439.1
2008-08-01,Chile,1452.0
2008-09-01,Chile,1446.4
2008-10-01,Chile,1440.9
2008-11-01,Chile,1456.3
2008-12-01,Chile,1426.1
2009-01-01,Chile,1441.7
2009-02-01,Chile,1445.0
2009-03-01,Chile,1444.0
2009-04-01,Chile,1449.2
2009-05-01,Chile,1449.7
2009-06-01,Chile,1447.5
2009-07-01,Chile,1435.7
2009-08-01,Chile,1452.3
2009-09-01,Chile,1440.2
2009-10-01,Chile,1444.6
2009-11-01,Chile,1448.2
2009-12-01,Chile,1426.1
2010-01-01,Chile,1446.3
2010-02-01,Chile,1432.1
2010-03-01,Chile,1447.1
2010-04-01,Chile,1432.3
2010-05-01,Chile,1457.6
2010-06-01,Chile,1444.0
2010-07-01,Chile,1442.8
2010-08-01,Chile,1465.6
2010-09-01,Chile,1446.7
2010-10-01,Chile,1454.9
2010-11-01,Chile,1439.1
2010-12-01,Chile,1440.0
2011-01-01,Chile,1450.9
2011-02-01,Chile,1446.9
2011-03-01,Chile,1447.2
2011-04-01,Chile,1450.7
2011-05-01,Chile,1445.9
2011-06-01,Chile,1439.1
2011-07-01,Chile,1455.1
2011-08-01,Chile,1451.2
2011-09-01,Chile,1447.4
2011-10-01,Chile,1465.5
2011-11-01,Chile,1457.6
2011-12-01,Chile,1448.3
2012-01-01,Chile,1453.6
2012-02-01,Chile,1437.4
2012-03-01,Chile,1448.1
2012-04-01,Chile,1458.1
2012-05-01,Chile,1467.9
2012-06-01,Chile,1450.0
2012-07-01,Chile,1452.9
2012-08-01,Chile,1455.9
2012-09-01,Chile,1457.6
2012-10-01,Chile,1446.8
2012-11-01,Chile,1445.9
2012-12-01,Chile,1476.2
2013-01-01,Chile,1447.0
2013-02-01,Chile,1470.2
2013-03-01,Chile,1462.9
2013-04-01,Chile,1459.1
2013-05-01,Chile,1461.9
2013-06-01,Chile,1473.5
2013-07-01,Chile,1460.5
2013-08-01,Chile,1463.9
2013-09-01,Chile,1473.3
2013-10-01,Chile,1467.7
2013-11-01,Chile,1446.3
2013-12-01,Chile,1446.4
2014-01-01,Chile,1465.6
2014-02-01,Chile,1457.3
2014-03-01,Chile,1465.2
2014-04-01,Chile,1466.5
2014-05-01,Chile,1477.7
2014-06-01,Chile,1460.9
2014-07-01,Chile,1462.2
2014-08-01,Chile,1454.6
2014-09-01,Chile,1462.9
2014-10-01,Chile,1454.7
2014-11-01,Chile,1467.8
2014-12-01,Chile,1460.4
2015-01-01,Chile,1465.0
2015-02-01,Chile,1473.8
2015-03-01,Chile,1467.4
2015-04-01,Chile,1474.0
2015-05-01,Chile,1462.1
2015-06-01,Chile,1473.7
2015-07-01,Chile,1458.8
2015-08-01,Chile,1474.5
2015-09-01,Chile,1462.1
2015-10-01,Chile,1458.5
2015-11-01,Chile,1468.8
2015-12-01,Chile,1480.5
2016-01-01,Chile,1471.5
2016-02-01,Chile,1471.7
2016-03-01,Chile,1460.6
2016-04-01,Chile,1492.2
2016-05-01,Chile,1461.6
2016-06-01,Chile,1473.6
2016-07-01,Chile,1473.9
2016-08-01,Chile,1470.3
2016-09-01,Chile,1475.8
2016-10-01,Chile,1477.9
2016-11-01,Chile,1456.4
2016-12-01,Chile,1484.8
2017-01-01,Chile,1469.0
2017-02-01,Chile,1471.8
2017-03-01,Chile,1469.0
2017-04-01,Chile,1466.2
2017-05-01,Chile,1485.5
2017-06-01,Chile,1472.9
2017-07-01,Chile,1482.1
2017-08-01,Chile,1482.5
2017-09-01,Chile,1487.3
2017-10-01,Chile,1465.0
2017-11-01,Chile,1470.6
2017-12-01,Chile,1479.0
2018-01-01,Chile,1487.3
2018-02-01,Chile,1471.6
2018-03-01,Chile,1470.4
2018-04-01,Chile,1484.4
2018-05-01,Chile,1479.6
2018-06-01,Chile,1473.6
2018-07-01,Chile,1467.5
2018-08-01,Chile,1470.9
2018-09-01,Chile,1483.9
2018-10-01,Chile,1488.0
2018-11-01,Chile,1487.5
2018-12-01,Chile,1471.4
2019-01-01,Chile,1491.8
2019-02-01,Chile,1493.3
2019-03-01,Chile,1486.1
2019-04-01,Chile,1484.1
2019-05-01,Chile,1487.9
2019-06-01,Chile,1470.6
2019-07-01,Chile,1468.8
2019-08-01,Chile,1482.4
2019-09-01,Chile,1481.9
2019-10-01,Chile,1459.4
2019-11-01,Chile,1484.7
2019-12-01,Chile,1490.8
2020-01-01,Chile,1497.7
2020-02-01,Chile,1489.5
2020-03-01,Chile,1482.7
2020-04-01,Chile,1496.6
2020-05-01,Chile,1496.4
2020-06-01,Chile,1488.4
2020-07-01,Chile,1492.5
2020-08-01,Chile,1492.7
2020-09-01,Chile,1503.8
2020-10-01,Chile,1460.4
2020-11-01,Chile,1493.7
2020-12-01,Chile,1485.4
2021-01-01,Chile,1491.3
2021-02-01,Chile,1497.1
2021-03-01,Chile,1490.9
2021-04-01,Chile,1492.9
2021-05-01,Chile,1489.2
2021-06-01,Chile,1495.0
2021-07-01,Chile,1494.1
2021-08-01,Chile,1483.2
2021-09-01,Chile,1494.6
2021-10-01,Chile,1496.8
2021-11-01,Chile,1492.9
2021-12-01,Chile,1500.4
2022-01-01,Chile,1493.7
2022-02-01,Chile,1486.8
2022-03-01,Chile,1495.7
2022-04-01,Chile,1494.3
2022-05-01,Chile,1483.2
2022-06-01,Chile,1500.2
2022-07-01,Chile,1510.6
2022-08-01,Chile,1494.2
2022-09-01,Chile,1489.7
2022-10-01,Chile,1477.8
2022-11-01,Chile,1497.7
2022-12-01,Chile,1502.2
2023-01-01,Chile,1495.8
2023-02-01,Chile,1497.3
2023-03-01,Chile,1484.6
2023-04-01,Chile,1500.6
2023-05-01,Chile,1489.3
2023-06-01,Chile,1503.0
2023-07-01,Chile,1499.5
2023-08-01,Chile,1496.8
2023-09-01,Chile,1507.8
2023-10-01,Chile,1489.4
2023-11-01,Chile,1512.9
2023-12-01,Chile,1502.2
2024-01-01,Chile,1502.2
2024-02-01,Chile,1497.9
2024-03-01,Chile,1509.8
2024-04-01,Chile,1498.6
2024-05-01,Chile,1512.0
2024-06-01,Chile,1513.3
2024-07-01,Chile,1495.6
2024-08-01,Chile,1506.3
2024-09-01,Chile,1490.5
2024-10-01,Chile,1511.0
2024-11-01,Chile,1505.5
2024-12-01,Chile,1501.0
2025-01-01,Chile,1490.8
2025-02-01,Chile,1511.0
2025-03-01,Chile,1506.1
2025-04-01,Chile,1497.4
2025-05-01,Chile,1508.4
2025-06-01,Chile,1517.6
2025-07-01,Chile,1518.5
2025-08-01,Chile,1504.2
2025-09-01,Chile,1496.7
2025-10-01,Chile,1514.3
2025-11-01,Chile,1495.1
2025-12-01,Chile,1498.5
2026-01-01,Chile,1515.9
2026-02-01,Chile,1519.8
2026-03-01,Chile,1515.4
2026-04-01,Chile,1508.3
2026-05-01,Chile,1515.4
2000-01-01,Bolivia,1399.3
2000-02-01,Bolivia,1394.2
2000-03-01,Bolivia,1373.3
2000-04-01,Bolivia,1385.3
2000-05-01,Bolivia,1397.7
2000-06-01,Bolivia,1384.8
2000-07-01,Bolivia,1397.6
2000-08-01,Bolivia,1393.5
2000-09-01,Bolivia,1392.9
2000-10-01,Bolivia,1399.9
2000-11-01,Bolivia,1388.2
2000-12-01,Bolivia,1396.1
2001-01-01,Bolivia,1392.7
2001-02-01,Bolivia,1397.1
2001-03-01,Bolivia,1401.5
2001-04-01,Bolivia,1387.2
2001-05-01,Bolivia,1395.8
2001-06-01,Bolivia,1385.5
2001-07-01,Bolivia,1390.9
2001-08-01,Bolivia,1390.3
2001-09-01,Bolivia,1388.5
2001-10-01,Bolivia,1401.3
2001-11-01,Bolivia,1394.0
2001-12-01,Bolivia,1414.6
2002-01-01,Bolivia,1398.3
2002-02-01,Bolivia,1393.3
2002-03-01,Bolivia,1404.3
2002-04-01,Bolivia,1401.8
2002-05-01,Bolivia,1405.8
2002-06-01,Bolivia,1394.3
2002-07-01,Bolivia,1395.0
2002-08-01,Bolivia,1399.9
2002-09-01,Bolivia,1396.7
2002-10-01,Bolivia,1407.1
2002-11-01,Bolivia,1388.7
2002-12-01,Bolivia,1405.0
2003-01-01,Bolivia,1417.8
2003-02-01,Bolivia,1408.8
2003-03-01,Bolivia,1409.3
2003-04-01,Bolivia,1402.2
2003-05-01,Bolivia,1392.7
2003-06-01,Bolivia,1384.7
2003-07-01,Bolivia,1405.5
2003-08-01,Bolivia,1400.8
2003-09-01,Bolivia,1391.7
2003-10-01,Bolivia,1415.3
2003-11-01,Bolivia,1398.0
2003-12-01,Bolivia,1402.6
2004-01-01,Bolivia,1406.9
2004-02-01,Bolivia,1411.5
2004-03-01,Bolivia,1409.5
2004-04-01,Bolivia,1397.8
2004-05-01,Bolivia,1393.7
2004-06-01,Bolivia,1404.8
2004-07-01,Bolivia,1402.6
2004-08-01,Bolivia,1411.5
2004-09-01,Bolivia,1399.7
2004-10-01,Bolivia,1407.6
2004-11-01,Bolivia,1413.1
2004-12-01,Bolivia,1394.2
2005-01-01,Bolivia,1412.5
2005-02-01,Bolivia,1410.5
2005-03-01,Bolivia,1405.0
2005-04-01,Bolivia,1396.3
2005-05-01,Bolivia,1390.7
2005-06-01,Bolivia,1406.5
2005-07-01,Bolivia,1410.9
2005-08-01,Bolivia,1412.6
2005-09-01,Bolivia,1404.8
2005-10-01,Bolivia,1418.8
2005-11-01,Bolivia,1417.8
2005-12-01,Bolivia,1405.8
2006-01-01,Bolivia,1411.4
2006-02-01,Bolivia,1411.9
2006-03-01,Bolivia,1414.1
2006-04-01,Bolivia,1416.7
2006-05-01,Bolivia,1426.2
2006-06-01,Bolivia,1404.8
2006-07-01,Bolivia,1410.0
2006-08-01,Bolivia,1414.8
2006-09-01,Bolivia,1406.1
2006-10-01,Bolivia,1409.1
2006-11-01,Bolivia,1428.2
2006-12-01,Bolivia,1422.0
2007-01-01,Bolivia,1420.4
2007-02-01,Bolivia,1415.9
2007-03-01,Bolivia,1409.9
2007-04-01,Bolivia,1423.3
2007-05-01,Bolivia,1424.0
2007-06-01,Bolivia,1411.1
2007-07-01,Bolivia,1421.5
2007-08-01,Bolivia,1404.8
2007-09-01,Bolivia,1424.2
2007-10-01,Bolivia,1408.2
2007-11-01,Bolivia,1424.5
2007-12-01,Bolivia,1424.1
2008-01-01,Bolivia,1435.1
2008-02-01,Bolivia,1427.3
2008-03-01,Bolivia,1436.0
2008-04-01,Bolivia,1414.0
2008-05-01,Bolivia,1411.7
2008-06-01,Bolivia,1422.2
2008-07-01,Bolivia,1409.3
2008-08-01,Bolivia,1441.6
2008-09-01,Bolivia,1431.6
2008-10-01,Bolivia,1414.9
2008-11-01,Bolivia,1412.4
2008-12-01,Bolivia,1420.7
2009-01-01,Bolivia,1424.4
2009-02-01,Bolivia,1412.1
2009-03-01,Bolivia,1425.6
2009-04-01,Bolivia,1426.5
2009-05-01,Bolivia,1440.7
2009-06-01,Bolivia,1427.8
2009-07-01,Bolivia,1433.2
2009-08-01,Bolivia,1429.6
2009-09-01,Bolivia,1428.9
2009-10-01,Bolivia,1419.3
2009-11-01,Bolivia,1416.3
2009-12-01,Bolivia,1427.4
2010-01-01,Bolivia,1425.3
2010-02-01,Bolivia,1420.9
2010-03-01,Bolivia,1430.1
2010-04-01,Bolivia,1420.0
2010-05-01,Bolivia,1440.5
2010-06-01,Bolivia,1424.2
2010-07-01,Bolivia,1407.1
2010-08-01,Bolivia,1436.7
2010-09-01,Bolivia,1441.7
2010-10-01,Bolivia,1427.1
2010-11-01,Bolivia,1428.2
2010-12-01,Bolivia,1425.1
2011-01-01,Bolivia,1447.5
2011-02-01,Bolivia,1431.2
2011-03-01,Bolivia,1422.8
2011-04-01,Bolivia,1427.1
2011-05-01,Bolivia,1439.1
2011-06-01,Bolivia,1441.5
2011-07-01,Bolivia,1439.1
2011-08-01,Bolivia,1429.3
2011-09-01,Bolivia,1435.1
2011-10-01,Bolivia,1421.8
2011-11-01,Bolivia,1429.9
2011-12-01,Bolivia,1425.7
2012-01-01,Bolivia,1455.2
2012-02-01,Bolivia,1431.7
2012-03-01,Bolivia,1442.2
2012-04-01,Bolivia,1446.8
2012-05-01,Bolivia,1443.6
2012-06-01,Bolivia,1431.3
2012-07-01,Bolivia,1453.5
2012-08-01,Bolivia,1432.0
2012-09-01,Bolivia,1434.2
2012-10-01,Bolivia,1450.7
2012-11-01,Bolivia,1440.6
2012-12-01,Bolivia,1436.9
2013-01-01,Bolivia,1440.8
2013-02-01,Bolivia,1425.6
2013-03-01,Bolivia,1425.2
2013-04-01,Bolivia,1444.5
2013-05-01,Bolivia,1437.8
2013-06-01,Bolivia,1433.3
2013-07-01,Bolivia,1443.9
2013-08-01,Bolivia,1430.5
2013-09-01,Bolivia,1440.2
2013-10-01,Bolivia,1434.7
2013-11-01,Bolivia,1446.6
2013-12-01,Bolivia,1437.6
2014-01-01,Bolivia,1451.9
2014-02-01,Bolivia,1440.5
2014-03-01,Bolivia,1436.1
2014-04-01,Bolivia,1444.1
2014-05-01,Bolivia,1452.1
2014-06-01,Bolivia,1435.5
2014-07-01,Bolivia,1435.3
2014-08-01,Bolivia,1437.0
2014-09-01,Bolivia,1457.2
2014-10-01,Bolivia,1438.2
2014-11-01,Bolivia,1453.4
2014-12-01,Bolivia,1442.2
2015-01-01,Bolivia,1443.3
2015-02-01,Bolivia,1453.4
2015-03-01,Bolivia,1447.2
2015-04-01,Bolivia,1456.5
2015-05-01,Bolivia,1441.9
2015-06-01,Bolivia,1449.6
2015-07-01,Bolivia,1438.7
2015-08-01,Bolivia,1435.3
2015-09-01,Bolivia,1443.2
2015-10-01,Bolivia,1445.8
2015-11-01,Bolivia,1444.5
2015-12-01,Bolivia,1437.1
2016-01-01,Bolivia,1449.0
2016-02-01,Bolivia,1448.9
2016-03-01,Bolivia,1463.7
2016-04-01,Bolivia,1455.5
2016-05-01,Bolivia,1437.0
2016-06-01,Bolivia,1446.2
2016-07-01,Bolivia,1456.1
2016-08-01,Bolivia,1447.5
2016-09-01,Bolivia,1445.2
2016-10-01,Bolivia,1442.3
2016-11-01,Bolivia,1451.9
2016-12-01,Bolivia,1465.9
2017-01-01,Bolivia,1448.0
2017-02-01,Bolivia,1464.7
2017-03-01,Bolivia,1458.8
2017-04-01,Bolivia,1450.8
2017-05-01,Bolivia,1459.3
2017-06-01,Bolivia,1443.1
2017-07-01,Bolivia,1460.7
2017-08-01,Bolivia,1453.9
2017-09-01,Bolivia,1454.8
2017-10-01,Bolivia,1455.7
2017-11-01,Bolivia,1462.8
2017-12-01,Bolivia,1448.7
2018-01-01,Bolivia,1441.2
2018-02-01,Bolivia,1439.9
2018-03-01,Bolivia,1456.2
2018-04-01,Bolivia,1477.2
2018-05-01,Bolivia,1456.1
2018-06-01,Bolivia,1470.8
2018-07-01,Bolivia,1453.5
2018-08-01,Bolivia,1465.3
2018-09-01,Bolivia,1454.3
2018-10-01,Bolivia,1448.2
2018-11-01,Bolivia,1459.4
2018-12-01,Bolivia,1461.0
2019-01-01,Bolivia,1464.9
2019-02-01,Bolivia,1471.8
2019-03-01,Bolivia,1467.4
2019-04-01,Bolivia,1473.5
2019-05-01,Bolivia,1473.4
2019-06-01,Bolivia,1462.8
2019-07-01,Bolivia,1448.6
2019-08-01,Bolivia,1459.5
2019-09-01,Bolivia,1467.0
2019-10-01,Bolivia,1464.1
2019-11-01,Bolivia,1476.9
2019-12-01,Bolivia,1473.7
2020-01-01,Bolivia,1472.0
2020-02-01,Bolivia,1469.1
2020-03-01,Bolivia,1464.5
2020-04-01,Bolivia,1472.9
2020-05-01,Bolivia,1466.6
2020-06-01,Bolivia,1458.0
2020-07-01,Bolivia,1476.2
2020-08-01,Bolivia,1451.4
2020-09-01,Bolivia,1461.3
2020-10-01,Bolivia,1463.7
2020-11-01,Bolivia,1459.4
2020-12-01,Bolivia,1459.5
2021-01-01,Bolivia,1472.1
2021-02-01,Bolivia,1466.9
2021-03-01,Bolivia,1474.7
2021-04-01,Bolivia,1471.5
2021-05-01,Bolivia,1471.3
2021-06-01,Bolivia,1475.6
2021-07-01,Bolivia,1463.0
2021-08-01,Bolivia,1454.7
2021-09-01,Bolivia,1476.6
2021-10-01,Bolivia,1469.2
2021-11-01,Bolivia,1474.6
2021-12-01,Bolivia,1449.3
2022-01-01,Bolivia,1469.9
2022-02-01,Bolivia,1473.1
2022-03-01,Bolivia,1475.7
2022-04-01,Bolivia,1482.8
2022-05-01,Bolivia,1469.5
2022-06-01,Bolivia,1457.8
2022-07-01,Bolivia,1467.1
2022-08-01,Bolivia,1471.8
2022-09-01,Bolivia,1477.8
2022-10-01,Bolivia,1477.4
2022-11-01,Bolivia,1465.2
2022-12-01,Bolivia,1482.6
2023-01-01,Bolivia,1466.1
2023-02-01,Bolivia,1498.4
2023-03-01,Bolivia,1476.7
2023-04-01,Bolivia,1469.0
2023-05-01,Bolivia,1474.8
2023-06-01,Bolivia,1470.5
2023-07-01,Bolivia,1471.0
2023-08-01,Bolivia,1484.3
2023-09-01,Bolivia,1486.8
2023-10-01,Bolivia,1475.5
2023-11-01,Bolivia,1476.8
2023-12-01,Bolivia,1468.5
2024-01-01,Bolivia,1490.7
2024-02-01,Bolivia,1478.0
2024-03-01,Bolivia,1490.0
2024-04-01,Bolivia,1483.8
2024-05-01,Bolivia,1478.1
2024-06-01,Bolivia,1473.4
2024-07-01,Bolivia,1496.0
2024-08-01,Bolivia,1486.3
2024-09-01,Bolivia,1481.9
2024-10-01,Bolivia,1490.7
2024-11-01,Bolivia,1483.8
2024-12-01,Bolivia,1479.1
2025-01-01,Bolivia,1474.2
2025-02-01,Bolivia,1475.6
2025-03-01,Bolivia,1492.7
2025-04-01,Bolivia,1481.4
2025-05-01,Bolivia,1478.4
2025-06-01,Bolivia,1491.7
2025-07-01,Bolivia,1483.2
2025-08-01,Bolivia,1482.3
2025-09-01,Bolivia,1474.8
2025-10-01,Bolivia,1476.5
2025-11-01,Bolivia,1486.0
2025-12-01,Bolivia,1485.2
2026-01-01,Bolivia,1486.8
2026-02-01,Bolivia,1502.3
2026-03-01,Bolivia,1489.6
2026-04-01,Bolivia,1492.6
2026-05-01,Bolivia,1479.6
2000-01-01,Indonesia,1368.4
2000-02-01,Indonesia,1367.9
2000-03-01,Indonesia,1365.3
2000-04-01,Indonesia,1386.6
2000-05-01,Indonesia,1368.1
2000-06-01,Indonesia,1371.9
2000-07-01,Indonesia,1374.3
2000-08-01,Indonesia,1368.5
2000-09-01,Indonesia,1369.6
2000-10-01,Indonesia,1376.2
2000-11-01,Indonesia,1358.9
2000-12-01,Indonesia,1382.3
2001-01-01,Indonesia,1376.6
2001-02-01,Indonesia,1385.7
2001-03-01,Indonesia,1378.9
2001-04-01,Indonesia,1359.5
2001-05-01,Indonesia,1366.7
2001-06-01,Indonesia,1370.4
2001-07-01,Indonesia,1361.8
2001-08-01,Indonesia,1372.2
2001-09-01,Indonesia,1364.1
2001-10-01,Indonesia,1371.1
2001-11-01,Indonesia,1366.6
2001-12-01,Indonesia,1372.0
2002-01-01,Indonesia,1386.9
2002-02-01,Indonesia,1371.4
2002-03-01,Indonesia,1379.1
2002-04-01,Indonesia,1370.2
2002-05-01,Indonesia,1381.7
2002-06-01,Indonesia,1372.2
2002-07-01,Indonesia,1380.7
2002-08-01,Indonesia,1362.1
2002-09-01,Indonesia,1366.7
2002-10-01,Indonesia,1381.5
2002-11-01,Indonesia,1387.5
2002-12-01,Indonesia,1385.2
2003-01-01,Indonesia,1383.2
2003-02-01,Indonesia,1376.1
2003-03-01,Indonesia,1371.3
2003-04-01,Indonesia,1380.0
2003-05-01,Indonesia,1372.6
2003-06-01,Indonesia,1377.5
2003-07-01,Indonesia,1384.8
2003-08-01,Indonesia,1376.5
2003-09-01,Indonesia,1377.7
2003-10-01,Indonesia,1379.5
2003-11-01,Indonesia,1384.7
2003-12-01,Indonesia,1378.6
2004-01-01,Indonesia,1394.7
2004-02-01,Indonesia,1391.3
2004-03-01,Indonesia,1394.9
2004-04-01,Indonesia,1388.1
2004-05-01,Indonesia,1397.6
2004-06-01,Indonesia,1386.6
2004-07-01,Indonesia,1389.2
2004-08-01,Indonesia,1372.2
2004-09-01,Indonesia,1388.2
2004-10-01,Indonesia,1390.0
2004-11-01,Indonesia,1388.4
2004-12-01,Indonesia,1392.0
2005-01-01,Indonesia,1391.6
2005-02-01,Indonesia,1388.2
2005-03-01,Indonesia,1399.5
2005-04-01,Indonesia,1380.3
2005-05-01,Indonesia,1395.2
2005-06-01,Indonesia,1388.8
2005-07-01,Indonesia,1392.4
2005-08-01,Indonesia,1384.8
2005-09-01,Indonesia,1393.8
2005-10-01,Indonesia,1381.2
2005-11-01,Indonesia,1385.9
2005-12-01,Indonesia,1391.1
2006-01-01,Indonesia,1386.4
2006-02-01,Indonesia,1401.4
2006-03-01,Indonesia,1401.1
2006-04-01,Indonesia,1388.2
2006-05-01,Indonesia,1398.5
2006-06-01,Indonesia,1388.6
2006-07-01,Indonesia,1405.1
2006-08-01,Indonesia,1375.1
2006-09-01,Indonesia,1399.3
2006-10-01,Indonesia,1399.8
2006-11-01,Indonesia,1387.7
2006-12-01,Indonesia,1396.3
2007-01-01,Indonesia,1391.9
2007-02-01,Indonesia,1391.6
2007-03-01,Indonesia,1404.8
2007-04-01,Indonesia,1408.8
2007-05-01,Indonesia,1389.8
2007-06-01,Indonesia,1405.1
2007-07-01,Indonesia,1404.3
2007-08-01,Indonesia,1384.6
2007-09-01,Indonesia,1391.7
2007-10-01,Indonesia,1389.2
2007-11-01,Indonesia,1397.6
2007-12-01,Indonesia,1391.0
2008-01-01,Indonesia,1400.8
2008-02-01,Indonesia,1408.0
2008-03-01,Indonesia,1404.6
2008-04-01,Indonesia,1395.5
2008-05-01,Indonesia,1408.1
2008-06-01,Indonesia,1408.1
2008-07-01,Indonesia,1408.5
2008-08-01,Indonesia,1407.7
2008-09-01,Indonesia,1391.3
2008-10-01,Indonesia,1407.3
2008-11-01,Indonesia,1398.1
2008-12-01,Indonesia,1397.9
2009-01-01,Indonesia,1404.5
2009-02-01,Indonesia,1405.0
2009-03-01,Indonesia,1390.0
2009-04-01,Indonesia,1408.5
2009-05-01,Indonesia,1405.5
2009-06-01,Indonesia,1406.2
2009-07-01,Indonesia,1393.0
2009-08-01,Indonesia,1397.9
2009-09-01,Indonesia,1401.4
2009-10-01,Indonesia,1407.5
2009-11-01,Indonesia,1411.2
2009-12-01,Indonesia,1399.1
2010-01-01,Indonesia,1414.8
2010-02-01,Indonesia,1403.3
2010-03-01,Indonesia,1404.6
2010-04-01,Indonesia,1407.2
2010-05-01,Indonesia,1404.3
2010-06-01,Indonesia,1411.0
2010-07-01,Indonesia,1402.8
2010-08-01,Indonesia,1412.3
2010-09-01,Indonesia,1409.0
2010-10-01,Indonesia,1398.2
2010-11-01,Indonesia,1415.5
2010-12-01,Indonesia,1411.5
2011-01-01,Indonesia,1414.1
2011-02-01,Indonesia,1407.8
2011-03-01,Indonesia,1400.2
2011-04-01,Indonesia,1415.1
2011-05-01,Indonesia,1433.6
2011-06-01,Indonesia,1391.6
2011-07-01,Indonesia,1419.7
2011-08-01,Indonesia,1403.5
2011-09-01,Indonesia,1417.1
2011-10-01,Indonesia,1404.0
2011-11-01,Indonesia,1417.3
2011-12-01,Indonesia,1421.8
2012-01-01,Indonesia,1416.6
2012-02-01,Indonesia,1420.0
2012-03-01,Indonesia,1418.1
2012-04-01,Indonesia,1410.1
2012-05-01,Indonesia,1415.1
2012-06-01,Indonesia,1420.3
2012-07-01,Indonesia,1426.5
2012-08-01,Indonesia,1411.5
2012-09-01,Indonesia,1419.9
2012-10-01,Indonesia,1413.4
2012-11-01,Indonesia,1421.1
2012-12-01,Indonesia,1421.9
2013-01-01,Indonesia,1419.0
2013-02-01,Indonesia,1423.4
2013-03-01,Indonesia,1408.1
2013-04-01,Indonesia,1424.5
2013-05-01,Indonesia,1423.0
2013-06-01,Indonesia,1428.3
2013-07-01,Indonesia,1405.3
2013-08-01,Indonesia,1419.2
2013-09-01,Indonesia,1410.3
2013-10-01,Indonesia,1410.7
2013-11-01,Indonesia,1404.0
2013-12-01,Indonesia,1422.0
2014-01-01,Indonesia,1419.1
2014-02-01,Indonesia,1424.7
2014-03-01,Indonesia,1424.9
2014-04-01,Indonesia,1427.2
2014-05-01,Indonesia,1428.8
2014-06-01,Indonesia,1434.3
2014-07-01,Indonesia,1423.4
2014-08-01,Indonesia,1421.0
2014-09-01,Indonesia,1414.6
2014-10-01,Indonesia,1427.8
2014-11-01,Indonesia,1417.4
2014-12-01,Indonesia,1425.3
2015-01-01,Indonesia,1443.6
2015-02-01,Indonesia,1415.4
2015-03-01,Indonesia,1418.6
2015-04-01,Indonesia,1428.5
2015-05-01,Indonesia,1418.7
2015-06-01,Indonesia,1437.3
2015-07-01,Indonesia,1419.7
2015-08-01,Indonesia,1427.1
2015-09-01,Indonesia,1431.1
2015-10-01,Indonesia,1416.9
2015-11-01,Indonesia,1428.0
2015-12-01,Indonesia,1438.5
2016-01-01,Indonesia,1435.5
2016-02-01,Indonesia,1428.4
2016-03-01,Indonesia,1437.0
2016-04-01,Indonesia,1413.0
2016-05-01,Indonesia,1426.9
2016-06-01,Indonesia,1419.4
2016-07-01,Indonesia,1433.3
2016-08-01,Indonesia,1432.1
2016-09-01,Indonesia,1424.2
2016-10-01,Indonesia,1439.7
2016-11-01,Indonesia,1415.5
2016-12-01,Indonesia,1444.5
2017-01-01,Indonesia,1443.3
2017-02-01,Indonesia,1436.1
2017-03-01,Indonesia,1431.0
2017-04-01,Indonesia,1433.1
2017-05-01,Indonesia,1437.7
2017-06-01,Indonesia,1430.0
2017-07-01,Indonesia,1434.1
2017-08-01,Indonesia,1437.8
